Fight_ID|Fight_Date|Gender|Weight_Class|Title_Fight|Result|Method|Round|Time|Fight_Time_Format|Fighter_1_Name|Fighter_1_Nickname|Fighter_1_Age|Fighter_1_Wins|Fighter_1_Loses|Fighter_1_Draws|Fighter_1_Avg_Time(MINS)|Fighter_1_Height|Fighter_1_Reach|Fighter_1_Stance|Fighter_1_Sign_SLpMin|Fighter_1_Str_Acc|Fighter_1_Sign_SApMin|Fighter_1_Defense|Fighter_1_Takedown_Avgp15M|Fighter_1_Takedown_Acc|Fighter_1_Takedown_Def|Fighter_1_Sub_Avgp15M|Fighter_2_Name|Fighter_2_Nickname|Fighter_2_Age|Fighter_2_Wins|Fighter_2_Loses|Fighter_2_Draws|Fighter_2_Avg_Time(MINS)|Fighter_2_Height|Fighter_2_Reach|Fighter_2_Stance|Fighter_2_Sign_SLpMin|Fighter_2_Str_Acc|Fighter_2_Sign_SApMin|Fighter_2_Defense|Fighter_2_Takedown_Avgp15M|Fighter_2_Takedown_Acc|Fighter_2_Takedown_Def|Fighter_2_Sub_Avgp15M
1173|2010-06-19|male|middleweight|True|win| Submission |2|3:41|3Rnd(5-5-5)|Court McGee|The Crusher|26.0|12|1|0|8.683333333333334|"5' 11"""|"75"""|Orthodox|2.533589251439539|37.28813559322034|2.1880998080614202|71.21212121212122|8.637236084452974|71.42857142857143|0.0|1.727447216890595|Kris McCray|Savage|29.0|8|2|0|8.683333333333334|"6' 0"""|"76"""|Orthodox|2.1880998080614202|28.78787878787879|2.533589251439539|62.71186440677966|0.0|0.0|28.57142857142857|0.0
1174|2010-06-19|male|heavyweight|False|lose| KO/TKO |1|4:32|3Rnd(5-5-5)|James McSweeney|The Hammer|30.0|15|13|0|13.333333333333334|"6' 4"""|"77"""|Switch|4.35|0.6105263157894737|1.2|66.66666666666667|1.125|0.5|100.0|2.25|Travis Browne|Hapa|28.0|9|0|0|4.533333333333333|"6' 6"""|"79"""|Orthodox|4.1911764705882355|43.18181818181818|1.3235294117647058|45.45454545454546|0.0|0.0|0.0|3.3088235294117645
1175|2010-06-19|male|middleweight|False|win| Decision - Unanimous |3|5:00|3Rnd(5-5-5)|Brad Tavares|No_Nick|23.0|5|1|0|15.0|"6' 1"""|"74"""|Orthodox|1.2|52.94117647058824|1.4666666666666666|50.0|3.0|50.0|100.0|0.0|Seth Baczynski|The Polish Pistola|29.0|15|8|0|15.0|"6' 3"""|"75"""|Orthodox|1.4666666666666666|50.0|1.2|47.05882352941176|0.0|0.0|50.0|3.0
1176|2010-06-19|male|middleweight|False|lose| KO/TKO |2|3:12|3Rnd(5-5-5)|Josh Bryant|The Beast|30.0|15|3|0|8.2|"5' 10"""||Orthodox|1.0975609756097562|20.0|6.097560975609756|43.18181818181818|0.0|0.0|0.0|0.0|Kyle Noke|No_Nickname|30.0|16|4|1|8.2|"6' 1"""|"76"""|Southpaw|6.097560975609756|56.81818181818182|1.0975609756097562|80.0|0.0|0.0|100.0|0.0
1177|2010-07-03|male|heavyweight|False|win| KO/TKO |1|1:07|3Rnd(5-5-5)|Brendan Schaub|Big Brown|27.0|5|1|0|2.2666666666666666|"6' 4"""|"78"""|Orthodox|8.161764705882353|0.44047619047619047|2.2058823529411766|75.60975609756098|0.0|0.0|75.0|0.0|Chris Tuchscherer|The Crowbar|35.0|21|2|0|8.725|"6' 2"""|"76"""|Orthodox|1.3753581661891119|0.36923076923076925|3.209169054441261|42.26804123711341|0.8595988538681948|0.14285714285714285|0.0|0.8595988538681948
1178|2010-07-03|male|heavyweight|True|win| Submission |2|2:19|5Rnd(5-5-5-5-5)|Brock Lesnar|No_Nick|33.0|4|1|0|7.854166666666667|"6' 3"""|"81"""|Orthodox|4.424403183023872|0.8224852071005917|0.8275862068965517|52.727272727272734|4.297082228116711|0.75|66.66666666666667|0.47745358090185674|Shane Carwin|The Engineer|35.0|12|0|0|1.7999999999999998|"6' 2"""|"80"""|Orthodox|9.861111111111112|0.6454545454545455|1.9444444444444446|62.16216216216216|2.0833333333333335|0.25|0.0|0.0
1179|2010-07-03|male|middleweight|False|win| Submission |3|4:40|3Rnd(5-5-5)|Chris Leben|The Crippler|30.0|20|6|0|9.012222222222222|"5' 11"""|"73"""|Southpaw|3.0846997904080875|0.43212435233160623|2.5372950314387865|53.07797537619698|1.6644063617309826|0.5769230769230769|60.97560975609756|0.4438416964615954|Yoshihiro Akiyama|No_Nickname|35.0|13|1|0|15.0|"5' 10"""|"75"""|Orthodox|3.6666666666666665|0.3525641025641026|5.066666666666666|51.28205128205128|3.0|0.75|0.0|0.0
1180|2010-07-03|male|welterweight|False|win| Submission |2|2:02|3Rnd(5-5-5)|Chris Lytle|Lights Out|36.0|28|17|5|10.312222222222223|"5' 11"""|"68"""|Orthodox|3.1871565564055597|0.4210076857386849|2.844521064540459|55.51061678463094|0.8727507811658226|0.5294117647058824|56.81818181818181|1.9394461803684946|Matt Brown|The Immortal|29.0|13|8|0|8.683333333333332|"6' 0"""|"75"""|Orthodox|3.26295585412668|0.6007067137809188|1.669865642994242|55.38461538461539|0.5758157389635317|0.5|68.0|2.5911708253358925
1181|2010-07-03|male|light heavyweight|False|lose| Submission |2|3:05|3Rnd(5-5-5)|Seth Petruzelli|The Silverback|31.0|14|6|0|10.325|"6' 0"""|"76"""|Orthodox|1.5980629539951574|0.375|1.5012106537530268|60.75949367088608|0.7263922518159808|1.0|33.333333333333336|0.7263922518159808|Ricardo Romero|No_Nickname|32.0|10|1|0|8.083333333333334|"6' 0"""|"76"""|Orthodox|2.3505154639175254|63.33333333333333|3.7113402061855667|51.61290322580645|1.8556701030927831|14.285714285714285|100.0|3.7113402061855663
1182|2010-07-03|male|welterweight|False|lose| Decision - Split |3|5:00|3Rnd(5-5-5)|Forrest Petz|The Meat Cleaver|35.0|26|8|0|12.993333333333334|"5' 9"""|"71"""|Orthodox|2.4935864545920983|0.2967032967032967|2.401231400718317|55.04322766570605|1.3853258081067212|1.0|75.75757575757575|0.0|Daniel Roberts|Ninja|30.0|12|4|0|2.0166666666666666|"5' 10"""|"74"""|Southpaw|3.4710743801652892|0.4117647058823529|2.9752066115702482|25.0|7.43801652892562|1.0|0.0|7.43801652892562
1183|2010-07-03|male|middleweight|False|win| KO/TKO |3|2:35|3Rnd(5-5-5)|Gerald Harris|No_Nick|31.0|22|4|0|9.108333333333334|"5' 11"""|"77"""|Southpaw|2.0860018298261664|0.3220338983050847|1.2625800548947848|79.46428571428572|0.8234217749313814|0.5|75.0|0.0|David Branch|No_Nickname|29.0|18|1|0|12.583333333333334|"6' 1"""|"78"""|Orthodox|1.5894039735099337|51.28205128205128|0.7947019867549668|72.97297297297297|0.0|0.0|0.0|0.0
1184|2010-07-03|male|heavyweight|False|win| Decision - Unanimous |3|5:00|3Rnd(5-5-5)|Jon Madsen|No_Nick|30.0|6|1|0|15.0|"6' 0"""|"72"""|Orthodox|1.9333333333333333|0.29441624365482233|1.2333333333333334|87.06293706293707|0.5|0.5|100.0|0.0|Karlos Vemola|No_Nickname|25.0|15|1|0|15.0|"6' 0"""|"75"""|Orthodox|1.0666666666666667|38.095238095238095|2.466666666666667|30.188679245283023|0.0|0.0|25.0|1.0
1185|2010-07-03|male|lightweight|False|win| Decision - Unanimous |3|5:00|3Rnd(5-5-5)|George Sotiropoulos|No_Nick|33.0|12|3|0|8.116666666666667|"5' 10"""|"71"""|Orthodox|2.217659137577002|0.3237410071942446|0.9609856262833675|75.77639751552795|4.0657084188911705|0.7333333333333333|62.5|3.6960985626283365|Kurt Pellegrino|Batman|31.0|16|5|0|9.395|"5' 8"""|"70"""|Orthodox|2.3203831825439063|0.46284501061571126|1.5753060138371473|61.75710594315246|3.1931878658861095|0.5714285714285714|70.0|1.1176157530601383
1186|2010-07-03|male|middleweight|False|win| Decision - Split |3|5:00|3Rnd(5-5-5)|Kendall Grove|Da Spyder|28.0|22|15|0|7.811666666666667|"6' 6"""|"79"""|Orthodox|2.5218689993599317|0.5130208333333334|2.4962662684019628|45.070422535211264|0.576061446554299|0.75|62.96296296296296|3.072327714956262|Goran Reljic|No_Nickname|26.0|15|6|0|11.625|"6' 3"""|"81"""|Southpaw|2.2795698924731185|0.4690265486725664|2.4946236559139785|60.273972602739725|0.6451612903225806|1.0|28.57142857142857|1.9354838709677418
1187|2010-07-03|male|light heavyweight|False|lose| KO/TKO |2|3:08|3Rnd(5-5-5)|Krzysztof Soszynski|The Polish Experiment|33.0|24|10|1|8.336666666666668|"6' 1"""|"77"""|Open Stance|3.094762095161935|0.3573407202216066|3.1187524990003994|60.36585365853659|1.0795681727309077|0.375|63.63636363636363|1.0795681727309077|Stephan Bonnar|The American Psycho|33.0|12|8|0|11.871212121212123|"6' 4"""|"79"""|Orthodox|2.4428844926611357|0.37706855791962174|3.032546266751755|52.17391304347826|0.9189534141671984|0.34782608695652173|56.00000000000001|1.2635609444798979
1188|2010-08-01|male|middleweight|False|win| Decision - Unanimous |3|5:00|3Rnd(5-5-5)|Rob Kimmons|The Rosedale Reaper|29.0|24|7|0|4.8|"5' 10"""|"73"""|Orthodox|2.03125|0.46987951807228917|3.90625|51.61290322580645|1.5625|0.4|0.0|4.6875|Steve Steinbeiss|The Hooligan|29.0|9|3|0|3.933333333333333|"6' 3"""|"75"""|Orthodox|1.7796610169491527|0.3684210526315789|2.288135593220339|47.05882352941176|0.0|0.0|0.0|0.0
1189|2010-08-01|male|middleweight|False|win| Submission |3|3:10|3Rnd(5-5-5)|Brian Stann|All American|30.0|8|3|0|12.220833333333333|"6' 1"""|"74"""|Orthodox|1.9024889191953631|0.32068965517241377|2.0661438799863623|66.66666666666667|0.0|0.0|45.45454545454546|0.0|Mike Massenzio|The Master of Disaster|28.0|12|5|0|2.2416666666666667|"6' 2"""|"73"""|Southpaw|0.6691449814126395|0.5|2.676579925650558|47.82608695652174|3.345724907063197|1.0|0.0|10.037174721189592
1190|2010-08-01|male|lightweight|False|lose| Submission |1|0:41|3Rnd(5-5-5)|Darren Elkins|The Damage|26.0|12|1|0|0.7333333333333333|"5' 10"""|"71"""|Orthodox|0.0|0.0|1.3636363636363638|80.0|20.454545454545457|0.5|0.0|0.0|Charles Oliveira|Do Bronx|21.0|12|0|0|0.6833333333333333|"5' 10"""|"74"""|Orthodox|4.390243902439025|75.0|0.0|100.0|0.0|0.0|0.0|43.90243902439024
1191|2010-08-01|male|lightweight|False|lose| Decision - Unanimous |3|5:00|3Rnd(5-5-5)|Paul Kelly|No_Nick|26.0|13|3|0|11.472222222222221|"5' 9"""|"70"""|Orthodox|3.414043583535109|0.3814935064935065|2.3535108958837774|62.149532710280376|1.7433414043583537|0.5714285714285714|42.85714285714286|1.3075060532687652|Jacob Volkmann|Christmas|30.0|14|5|0|11.35|"5' 9"""|"71"""|Southpaw|1.5565345080763584|0.40458015267175573|1.997063142437592|57.7639751552795|2.643171806167401|0.6|37.5|0.44052863436123346
1192|2010-08-01|male|middleweight|False|lose| Decision - Split |3|5:00|3Rnd(5-5-5)|Mark Munoz|The Filipino Wrecking Machine|32.0|8|1|0|7.304166666666667|"6' 0"""|"71"""|Orthodox|3.6965202509982884|0.47577092511013214|2.7039361095265257|53.80116959064327|2.053622361665716|0.16|62.5|1.026811180832858|Yushin Okami|Thunder|29.0|28|7|0|13.15|"6' 2"""|"75"""|Southpaw|2.3726235741444865|0.4089121887287025|2.038022813688213|68.17102137767222|1.9391634980988592|0.5862068965517241|85.36585365853658|0.9125475285171102
1193|2010-08-01|male|light heavyweight|False|win| KO/TKO |1|1:52|3Rnd(5-5-5)|Jon Jones|Bones|23.0|10|1|0|9.053333333333335|"6' 4"""|"84"""|Orthodox|3.6892488954344618|0.4691011235955056|2.03240058910162|63.63636363636363|3.976435935198821|0.631578947368421|100.0|0.3313696612665684|Vladimir Matyushenko|The Janitor|39.0|25|5|0|13.021428571428572|"6' 0"""|"74"""|Orthodox|1.766319253976961|0.44598337950138506|1.3384530992868897|60.130718954248366|2.797586396050466|0.37777777777777777|68.42105263157895|0.1645639056500274
1194|2010-08-01|male|lightweight|False|lose| KO/TKO |1|1:04|3Rnd(5-5-5)|Tyson Griffin|No_Nick|26.0|15|5|0|13.026666666666666|"5' 6"""|"68"""|Orthodox|3.8766632548618225|0.4089068825910931|2.287615148413511|66.59192825112108|1.3817809621289665|0.42857142857142855|56.25|1.0363357215967248|Takanori Gomi|The Fireball Kid|32.0|31|6|0|12.866666666666667|"5' 7"""|"70"""|Southpaw|1.5544041450777202|0.1724137931034483|3.9637305699481864|72.58064516129032|0.0|0.0|50.0|0.0
1195|2010-08-01|male|welterweight|False|lose| TKO - Doctor's Stoppage |3|2:21|3Rnd(5-5-5)|John Howard|Doomsday|27.0|21|6|0|11.733333333333334|"5' 7"""|"72"""|Orthodox|1.2784090909090908|0.5555555555555556|1.5127840909090908|57.98816568047338|4.794034090909091|0.8333333333333334|58.82352941176471|0.9588068181818181|Jake Ellenberger|The Juggernaut|25.0|22|5|0|10.183333333333334|"5' 9"""|"71"""|Orthodox|2.111292962356792|0.4387755102040816|1.5711947626841243|58.97435897435898|3.6824877250409167|0.8333333333333334|66.66666666666667|2.20949263502455
1196|2010-08-01|male|welterweight|False|lose| KO/TKO |2|4:29|3Rnd(5-5-5)|DaMarques Johnson|Darkness|28.0|13|10|0|7.027777777777778|"6' 1"""|"75"""|Orthodox|2.7035573122529644|0.34545454545454546|4.41106719367589|55.50239234449761|0.0|0.0|22.22222222222222|1.4229249011857708|Matthew Riddle|Deep Waters|24.0|5|1|0|14.076666666666664|"6' 1"""|"76"""|Southpaw|3.2678190859578504|0.6216216216216216|1.8186123608808906|52.059925093632955|4.049254084773858|0.5|91.66666666666666|0.8524745441629173
1197|2010-08-01|male|light heavyweight|False|lose| Submission |1|2:29|3Rnd(5-5-5)|James Irvin|The Sandman|32.0|17|9|0|2.92037037037037|"6' 2"""|"75"""|Orthodox|1.826252377932784|0.48484848484848486|3.538363982244769|35.862068965517246|0.0|0.0|37.5|0.570703868103995|Igor Pokrajac|The Duke|31.0|24|7|0|14.216666666666667|"6' 0"""|"74"""|Orthodox|1.477139507620164|0.35294117647058826|2.321219226260258|58.22784810126582|1.5826494724501758|0.5|40.0|0.0
1198|2010-08-07|male|light heavyweight|False|lose| Decision - Unanimous |3|5:00|3Rnd(5-5-5)|Todd Brown|Bulldog|34.0|16|2|0|15.0|"5' 11"""||Orthodox|1.8666666666666667|38.88888888888889|4.0|46.42857142857143|0.0|0.0|50.0|0.0|Tim Boetsch|The Barbarian|29.0|11|3|0|7.083333333333333|"6' 0"""|"74"""|Orthodox|3.6|0.4766355140186916|2.8588235294117648|64.15929203539822|0.5294117647058824|0.3333333333333333|50.0|0.0
1199|2010-08-07|male|welterweight|False|win| KO/TKO |2|0:40|3Rnd(5-5-5)|Johny Hendricks|Bigg Rigg|27.0|8|0|0|10.161111111111111|"5' 9"""|"69"""|Southpaw|3.575724439584472|0.6089385474860335|2.7884089666484417|41.78082191780822|7.381082558775287|0.6818181818181818|85.71428571428572|1.9682886823400765|Charlie Brenneman|The Spaniard|29.0|16|1|0|15.0|"5' 10"""|"70"""|Orthodox|2.2|0.6226415094339622|0.8|61.29032258064516|6.0|0.6|0.0|0.0
1200|2010-08-07|male|welterweight|False|lose| KO/TKO |2|1:15|3Rnd(5-5-5)|Dustin Hazelett|McLovin|24.0|12|5|0|5.7|"6' 1"""|"76"""|Orthodox|2.5219298245614032|0.4078014184397163|2.3464912280701755|53.87931034482758|0.6578947368421053|1.0|33.333333333333336|4.276315789473684|Rick Story|The Horror|26.0|10|3|0|12.7875|"5' 9"""|"71"""|Southpaw|2.2873900293255134|0.3162162162162162|1.7008797653958945|71.09634551495017|3.519061583577713|0.5714285714285714|61.111111111111114|2.346041055718475
1201|2010-08-07|male|heavyweight|False|lose| Decision - Unanimous |3|5:00|3Rnd(5-5-5)|Roy Nelson|Big Country|34.0|15|4|0|2.2|"6' 0"""|"73"""|Orthodox|3.8636363636363633|0.34|3.1818181818181817|73.58490566037736|3.409090909090909|0.5|0.0|0.0|Junior Dos Santos|Cigano|26.0|11|1|0|4.05|"6' 4"""|"77"""|Orthodox|6.074074074074074|0.484251968503937|1.9753086419753085|56.98924731182795|0.0|0.0|50.0|0.0
1202|2010-08-07|male|light heavyweight|False|lose| Decision - Unanimous |3|5:00|3Rnd(5-5-5)|Rodney Wallace|Shonuff the Master|29.0|26|14|1|15.0|"5' 9"""|"72"""|Switch|1.6333333333333333|0.48514851485148514|3.2|49.73821989528796|9.0|0.6428571428571429|33.333333333333336|1.5|Phil Davis|Mr. Wonderful|26.0|10|1|0|9.958333333333334|"6' 2"""|"79"""|Orthodox|3.112970711297071|0.512396694214876|0.2510460251046025|84.375|3.0125523012552295|0.4444444444444444|100.0|1.5062761506276148
1203|2010-08-07|male|welterweight|False|lose| Decision - Unanimous |3|5:00|3Rnd(5-5-5)|Ben Saunders|Killa B|27.0|17|5|2|8.577777777777778|"6' 2"""|"77"""|Orthodox|3.0505181347150256|0.6709401709401709|2.215025906735751|50.21834061135371|0.2914507772020725|0.25|86.20689655172413|1.748704663212435|Dennis Hallman|Superman|35.0|50|19|2|11.9|"5' 9"""|"72"""|Orthodox|0.6050420168067226|0.3364485981308411|1.8991596638655461|47.68518518518518|1.2605042016806722|0.21739130434782608|25.0|2.5210084033613445
1204|2010-08-07|male|welterweight|False|win| Decision - Unanimous |3|5:00|3Rnd(5-5-5)|Jon Fitch|No_Nick|32.0|28|5|0|13.75128205128205|"6' 0"""|"74"""|Orthodox|2.6067499533843|0.49627263045793396|1.7005407421219467|52.42566510172144|3.2724221517807197|0.52|58.33333333333333|0.9229908633227671|Thiago Alves|Pitbull|27.0|17|6|0|9.693055555555555|"5' 9"""|"70"""|Orthodox|3.0262215217079813|0.4013683010262258|2.3384439031379856|62.637362637362635|0.7737498208912452|0.75|65.57377049180329|0.5158332139274968
1205|2010-08-07|male|lightweight|False|win| Submission |3|1:51|3Rnd(5-5-5)|Clay Guida|The Carpenter|29.0|26|8|0|11.889393939393939|"5' 7"""|"70"""|Orthodox|2.637950809226456|0.376226826608506|2.65324327768574|64.11582213029989|4.128966484006627|0.4090909090909091|76.19047619047619|0.8028545941123996|Rafael Dos Anjos|No_Nickname|26.0|14|4|0|13.030000000000001|"5' 8"""|"70"""|Southpaw|2.363775901765157|0.32489451476793246|2.2409823484267073|71.03174603174602|2.993092862624712|0.43333333333333335|80.0|1.8419033000767457
1206|2010-08-07|male|middleweight|True|win| Submission |5|3:10|5Rnd(5-5-5-5-5)|Anderson Silva|The Spider|35.0|28|4|0|8.804545454545455|"6' 2"""|"77"""|Southpaw|3.748064016520392|0.7034883720930233|1.0635002581311306|70.90395480225989|0.3097573567372225|0.6666666666666666|83.33333333333334|0.46463603510583373|Chael Sonnen|No_Nickname|33.0|26|11|1|10.747619047619049|"6' 1"""|"73"""|Southpaw|2.884359769605671|0.4149139579349904|0.9570225963668586|72.3076923076923|4.585733274257865|0.5609756097560976|61.53846153846154|0.0
1207|2010-08-07|male|heavyweight|False|win| KO/TKO |2|0:22|3Rnd(5-5-5)|Stefan Struve|Skyscraper|22.0|23|4|0|5.6466666666666665|"6' 11"""|"84"""|Orthodox|2.550177095631641|0.5034965034965035|2.904368358913813|60.0|1.062573789846517|0.6666666666666666|0.0|6.375442739079102|Christian Morecraft|No_Nickname|24.0|7|0|0|5.366666666666666|"6' 6"""|"81"""|Orthodox|6.708074534161491|50.0|2.049689440993789|42.10526315789473|2.7950310559006213|100.0|0.0|2.7950310559006213
1208|2010-08-07|male|welterweight|False|win| Submission |1|3:15|3Rnd(5-5-5)|Matt Hughes|No_Nick|37.0|44|7|0|9.755303030303029|"5' 9"""|"73"""|Switch|2.3856488312495148|0.5752808988764045|1.1322513007688126|55.00000000000001|3.284926613341617|0.5108695652173914|31.25|1.048380834045197|Ricardo Almeida|Big Dog|34.0|12|3|0|10.0125|"6' 0"""|"74"""|Orthodox|1.8601747815230962|0.5302491103202847|1.373283395755306|58.95522388059702|4.681647940074907|0.43103448275862066|22.22222222222222|2.059925093632959
1209|2010-08-28|male|lightweight|False|lose| Decision - Unanimous |3|5:00|3Rnd(5-5-5)|Andre Winner|No_Nick|29.0|21|8|2|11.122222222222222|"5' 11"""|"73"""|Orthodox|3.6263736263736264|0.38782051282051283|4.105894105894106|57.1875|0.0|0.0|100.0|0.0|Nik Lentz|The Carny|26.0|18|3|2|15.0|"5' 8"""|"68"""|Orthodox|4.088888888888889|0.4200913242009132|2.4|67.27272727272727|4.0|0.375|64.28571428571428|2.0
1210|2010-08-28|male|lightweight|True|win| Decision - Unanimous |5|5:00|5Rnd(5-5-5-5-5)|Frankie Edgar|The Answer|29.0|12|1|0|14.03125|"5' 6"""|"68"""|Orthodox|3.4120267260579062|0.42367256637168144|1.710467706013363|75.54140127388536|3.8752783964365256|0.4393939393939394|51.515151515151516|0.26726057906458794|BJ Penn|The Prodigy|32.0|15|6|1|13.73529411764706|"5' 9"""|"70"""|Orthodox|2.9593147751605993|0.5381619937694704|1.9999999999999998|62.09415584415585|1.3490364025695931|0.6363636363636364|80.70175438596492|0.7066381156316915
1211|2010-08-28|male|middleweight|False|win| Decision - Unanimous |3|5:00|3Rnd(5-5-5)|Demian Maia|No_Nick|33.0|12|2|0|8.504166666666666|"6' 1"""|"72"""|Southpaw|1.4110730034296914|0.4085106382978723|1.6756491915727585|59.430604982206404|2.425281724644782|0.275|66.66666666666667|1.9843214110730034|Mario Miranda|No_Nickname|31.0|14|5|0|6.966666666666667|"6' 3"""|"74"""|Orthodox|4.162679425837321|0.5631067961165048|1.3636363636363635|59.57446808510638|3.229665071770335|1.0|0.0|0.0
1212|2010-08-28|male|lightweight|False|lose| Decision - Unanimous |3|5:00|3Rnd(5-5-5)|Kenny Florian|KenFlo|34.0|13|4|0|9.473809523809523|"5' 10"""|"74"""|Southpaw|2.6991706458909275|0.4297719087635054|1.8773561196280473|63.860667634252536|2.374968585071626|0.39622641509433965|66.66666666666667|1.3571249057552148|Gray Maynard|No_Nickname|31.0|9|0|0|11.975|"5' 9"""|"70"""|Orthodox|1.9937369519832986|0.3498168498168498|1.9519832985386223|72.7007299270073|3.4446764091858038|0.7586206896551724|84.21052631578947|1.0960334029227556
1213|2010-08-28|male|middleweight|False|win| Submission |2|1:53|3Rnd(5-5-5)|Dan Miller|No_Nick|29.0|11|4|0|10.416666666666666|"6' 1"""|"74"""|Orthodox|1.792|0.2924281984334204|2.544|59.43877551020409|1.68|0.6363636363636364|46.666666666666664|1.44|John Salter|No_Nickname|25.0|14|2|0|8.05|"6' 1"""|"74"""|Southpaw|0.6211180124223602|0.12658227848101267|1.6149068322981366|70.45454545454545|1.8633540372670805|0.2857142857142857|50.0|0.0
1214|2010-08-28|male|lightweight|False|win| Submission |1|2:01|3Rnd(5-5-5)|Joe Lauzon|No_Nick|26.0|18|6|0|6.99047619047619|"5' 10"""|"71"""|Orthodox|1.6961852861035422|0.43005181347150256|3.4536784741144415|62.44444444444445|4.291553133514987|0.4666666666666667|40.0|5.211171662125341|Gabe Ruediger|Godzilla|33.0|18|6|0|6.016666666666667|"5' 10"""||Orthodox|1.1634349030470914|0.30434782608695654|3.32409972299169|50.0|4.986149584487535|0.16666666666666666|0.0|0.0
1215|2010-08-28|male|welterweight|False|lose| Decision - Unanimous |3|5:00|3Rnd(5-5-5)|Nick Osipczak|No_Nick|26.0|6|1|0|10.85|"6' 2"""|"76"""|Orthodox|2.7035330261136714|0.5116279069767442|2.058371735791091|54.72972972972974|1.3824884792626728|0.6|70.83333333333333|1.3824884792626728|Greg Soto|No_Nickname|24.0|8|3|0|11.5|"5' 11"""|"73"""|Orthodox|1.826086956521739|0.5384615384615384|4.086956521739131|46.59090909090909|0.0|0.0|33.333333333333336|0.0
1216|2010-08-28|male|welterweight|False|win| Submission |3|3:11|3Rnd(5-5-5)|Mike Pierce|No_Nick|30.0|10|3|0|15.0|"5' 8"""|"71"""|Orthodox|2.6666666666666665|0.39473684210526316|1.8444444444444446|67.82945736434108|4.333333333333333|0.5652173913043478|60.0|0.0|Amilcar Alves|No_Nickname|22.0|15|10|0|13.183333333333334|"6' 0"""||Southpaw|0.3034134007585335|40.0|2.3514538558786344|34.04255319148937|0.0|0.0|33.333333333333336|0.0
1217|2010-08-28|male|heavyweight|False|win| Submission |1|3:19|3Rnd(5-5-5)|Randy Couture|The Natural|47.0|18|10|0|13.278703703703705|"6' 1"""|"75"""|Orthodox|2.907747019036329|0.5855096882898062|1.5312739697371174|58.55039637599093|2.824070845826651|0.4787234042553192|58.06451612903225|0.37654277944355347|James Toney|Lights Out|42.0|0|0|0|3.316666666666667|"5' 9"""||Orthodox|0.0|0.0|2.4120603015075375|27.27272727272727|0.0|0.0|0.0|0.0
1218|2010-08-28|male|welterweight|False|win| Submission |3|4:02|3Rnd(5-5-5)|Nate Diaz|No_Nick|25.0|13|5|0|9.125|"6' 0"""|"76"""|Southpaw|2.6410958904109587|0.36459909228441756|2.213698630136986|58.691206543967276|1.9726027397260275|0.36363636363636365|46.666666666666664|2.136986301369863|Marcus Davis|The Irish Hand Grenade|37.0|22|9|0|8.033333333333333|"5' 10"""|"70"""|Southpaw|2.7481646983721673|0.4651539708265802|2.3651452282157677|63.1892697466468|1.5799553143951484|0.4583333333333333|21.42857142857143|1.7235876157037981
